customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,poly_tenure^2,poly_tenure MonthlyCharges,poly_tenure TotalCharges,poly_MonthlyCharges^2,poly_MonthlyCharges TotalCharges,poly_TotalCharges^2,tenure_x_monthly,monthly_x_total,tenure_x_total,AvgMonthlyCharge,ServiceDiversityScore,StabilityIndex,log_TotalCharges,normalized_tenure,normalized_ServiceDiversityScore,normalized_StabilityIndex,standardized_MonthlyCharges,standardized_AvgMonthlyCharge,onehot_InternetService_Fiber optic,onehot_InternetService_No,onehot_PaymentMethod_Credit card (automatic),onehot_PaymentMethod_Electronic check,onehot_PaymentMethod_Mailed check,label_Contract,freq_gender,freq_PaymentMethod,equal_width_MonthlyCharges,equal_freq_TotalCharges,custom_tenure_bins,binned_equal_width_MonthlyCharges_0.0,binned_equal_width_MonthlyCharges_1.0,binned_equal_width_MonthlyCharges_2.0,binned_equal_width_MonthlyCharges_3.0,binned_equal_width_MonthlyCharges_4.0,binned_equal_freq_TotalCharges_0.0,binned_equal_freq_TotalCharges_1.0,binned_equal_freq_TotalCharges_2.0,binned_equal_freq_TotalCharges_3.0,binned_custom_tenure_bins_0,binned_custom_tenure_bins_1,binned_custom_tenure_bins_2,binned_custom_tenure_bins_3,binned_custom_tenure_bins_4
6040-CGACY,Female,0,No,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.6,299.4,No,225.0,294.0,4491.0,384.1600000000001,5868.24,89640.35999999999,294.0,5868.24,4491.0,19.959999999999997,1,15.0,5.705114919889979,0.19718309859154928,0.0,0.0979020979020979,-1.5079840487393448,-1.4900908387966438,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,2,True,False,False,False,False,True,False,False,False,False,False,True,False,False
7614-QVWQL,Male,0,Yes,Yes,49,No,No phone service,DSL,No,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),51.8,2541.25,Yes,2401.0,2538.2,124521.25,2683.24,131636.75,6457951.5625,2538.2,131636.75,124521.25,51.86224489795919,4,73.5,7.8408047946712465,0.676056338028169,0.375,0.506993006993007,-0.4384285769175912,-0.4345421517083335,False,False,False,False,False,1,0.5018666666666667,0.21955555555555556,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
1399-UBQIU,Male,0,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.35,712.25,No,121.0,762.8499999999999,7834.75,4809.422499999999,49394.5375,507300.0625,762.8499999999999,49394.5375,7834.75,64.75,5,11.0,6.5698319900936095,0.14084507042253522,0.5,0.06993006993006994,0.1445123712337061,-0.008125358125726179,False,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,1.0,1,False,False,True,False,False,False,True,False,False,False,True,False,False,False
8903-WMRNW,Female,0,Yes,No,15,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,101.75,1669.4,No,225.0,1526.25,25041.0,10353.0625,169861.45,2786896.3600000003,1526.25,169861.45,25041.0,111.29333333333334,6,15.0,7.420818397688319,0.19718309859154928,0.625,0.0979020979020979,1.2207110447437939,1.5318526136394015,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,2.0,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False
9374-YOLBJ,Female,0,Yes,Yes,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,19.25,19.25,No,1.0,19.25,19.25,370.5625,370.5625,370.5625,19.25,370.5625,19.25,19.25,1,1.0,3.0081547935525483,0.0,0.0,0.0,-1.519609651693929,-1.513582588992588,False,True,False,True,False,0,0.4981333333333333,0.3390222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
4534-WGCIR,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),25.15,1509.9,No,3364.0,1458.6999999999998,87574.20000000001,632.5224999999999,37973.985,2279798.0100000002,1458.6999999999998,37973.985,87574.20000000001,26.032758620689656,2,116.0,7.320460778745796,0.8028169014084507,0.125,0.8041958041958042,-1.32363520188808,-1.2891616437015598,False,True,True,False,False,2,0.4981333333333333,0.216,0.0,2.0,4,True,False,False,False,False,False,False,True,False,False,False,False,False,True
2074-GKOWZ,Male,0,Yes,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),89.55,185.55,Yes,4.0,179.1,371.1,8019.202499999999,16616.0025,34428.802500000005,179.1,16616.0025,371.1,92.775,4,2.0,5.228699299667167,0.014084507042253521,0.375,0.006993006993006993,0.8154757417554275,0.91913703517194,True,False,False,False,False,0,0.5018666666666667,0.21955555555555556,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
5687-DKDTV,Female,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.35,77.5,Yes,16.0,81.4,310.0,414.12250000000006,1577.125,6006.25,81.4,1577.125,310.0,19.375,1,4.0,4.363098624788363,0.04225352112676056,0.0,0.02097902097902098,-1.4830720424080928,-1.5094467174792174,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
9184-GALIL,Female,0,Yes,Yes,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.45,781.25,No,1444.0,777.1,29687.5,418.2025,15976.5625,610351.5625,777.1,15976.5625,29687.5,20.55921052631579,1,38.0,6.662174382548992,0.5211267605633804,0.0,0.25874125874125875,-1.4797504415639258,-1.4702647768262336,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
2027-CWDNU,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,85.6,1601.5,No,324.0,1540.8,28827.0,7327.359999999999,137088.4,2564802.25,1540.8,137088.4,28827.0,88.97222222222223,4,18.0,7.379320188794825,0.23943661971830985,0.375,0.1188811188811189,0.6842725084108333,0.7933146329096241,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
1407-DIGZV,Female,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,19.1,52.0,No,9.0,57.300000000000004,156.0,364.81000000000006,993.2,2704.0,57.300000000000004,993.2,156.0,17.333333333333332,1,6.0,3.970291913552122,0.02816901408450704,0.0,0.03496503496503497,-1.5245920529601795,-1.5769992855309358,False,True,False,False,True,2,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
4854-SSLTN,Male,0,Yes,Yes,2,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Two year,No,Mailed check,59.5,130.5,No,4.0,119.0,261.0,3540.25,7764.75,17030.25,119.0,7764.75,261.0,65.25,5,4.0,4.879006851617819,0.014084507042253521,0.5,0.02097902097902098,-0.182665311916737,0.00841812792775582,False,False,False,False,True,2,0.5018666666666667,0.22542222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
8149-RSOUN,Female,0,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,93.85,93.85,Yes,1.0,93.85,93.85,8807.822499999998,8807.822499999998,8807.822499999998,93.85,8807.822499999998,93.85,93.85,5,1.0,4.552296696381023,0.0,0.5,0.0,0.9583045780546057,0.9547055301869259,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
4925-LMHOK,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),58.6,939.7,Yes,225.0,879.0,14095.5,3433.96,55066.420000000006,883036.0900000001,879.0,55066.420000000006,14095.5,62.64666666666667,5,15.0,6.846624278977906,0.19718309859154928,0.5,0.0979020979020979,-0.21255971951423935,-0.07771828945737373,False,False,True,False,False,0,0.5018666666666667,0.216,2.0,1.0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False
4815-GBTCD,Female,0,Yes,No,4,No,No phone service,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,25.15,99.95,No,16.0,100.6,399.8,632.5224999999999,2513.7425,9990.0025,100.6,2513.7425,399.8,24.9875,1,4.0,4.614625344758847,0.04225352112676056,0.0,0.02097902097902098,-1.32363520188808,-1.3237460865288821,False,False,False,True,False,0,0.4981333333333333,0.3390222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8687-BAFGU,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,74.0,74.0,No,1.0,74.0,74.0,5476.0,5476.0,5476.0,74.0,5476.0,74.0,74.0,3,1.0,4.31748811353631,0.0,0.25,0.0,0.29896681048746887,0.2979291338636908,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
9172-ANCRX,Female,0,No,No,10,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,973.25,Yes,100.0,987.0,9732.5,9741.69,96059.77500000001,947215.5625,987.0,96059.77500000001,9732.5,97.325,6,10.0,6.881667944218819,0.1267605633802817,0.625,0.06293706293706294,1.1194022189967023,1.0696827582586261,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,1.0,1,False,False,False,False,True,False,True,False,False,False,True,False,False,False
2656-FMOKZ,Female,1,No,No,15,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.45,1145.7,Yes,225.0,1116.75,17185.5,5542.802500000001,85297.365,1312628.49,1116.75,85297.365,17185.5,76.38000000000001,3,15.0,7.044643531044259,0.19718309859154928,0.25,0.0979020979020979,0.3139140142862202,0.3766761274782654,True,False,False,False,True,0,0.4981333333333333,0.22542222222222222,2.0,1.0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False
8780-YRMTT,Female,0,No,No,66,No,No phone service,DSL,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Mailed check,47.4,3177.25,No,4356.0,3128.4,209698.5,2246.7599999999998,150601.65,10094917.5625,3128.4,150601.65,209698.5,48.140151515151516,5,132.0,8.064086009830232,0.9154929577464789,0.5,0.9160839160839161,-0.5845790140609364,-0.5576949516448062,False,False,False,False,True,2,0.4981333333333333,0.22542222222222222,1.0,2.0,4,False,True,False,False,False,False,False,True,False,False,False,False,False,True
2806-MLNTI,Male,1,Yes,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),105.1,5376.4,No,2704.0,5465.2,279572.8,11046.009999999998,565059.6399999999,28905676.959999997,5465.2,565059.6399999999,279572.8,103.39230769230768,7,78.0,8.589960264967118,0.7183098591549296,0.75,0.5384615384615384,1.331984673023386,1.2704315986383783,True,False,False,False,False,1,0.5018666666666667,0.21955555555555556,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
3533-UVMOM,Male,0,Yes,No,68,Yes,No,DSL,Yes,Yes,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),70.95,4741.45,No,4624.0,4824.6,322418.6,5033.9025,336405.8775,22481348.1025,4824.6,336405.8775,322418.6,69.72720588235293,6,136.0,8.46430915879102,0.943661971830986,0.625,0.9440559440559441,0.19765798474037738,0.15655531407430245,False,False,False,False,False,2,0.5018666666666667,0.21955555555555556,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2403-BCASL,Male,1,Yes,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,111.95,4534.9,Yes,1681.0,4589.95,185930.9,12532.8025,507682.055,20565318.009999998,4589.95,507682.055,185930.9,110.60731707317072,8,61.5,8.419778799309196,0.5633802816901409,0.875,0.4230769230769231,1.5595143308488215,1.5091544127744771,True,False,False,True,False,1,0.5018666666666667,0.3390222222222222,4.0,3.0,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False
3466-WAESX,Male,0,No,Yes,16,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,69.1,1083.7,No,256.0,1105.6,17339.2,4774.8099999999995,74883.67,1174405.6900000002,1105.6,74883.67,17339.2,67.73125,6,16.0,6.989058730046172,0.2112676056338028,0.625,0.1048951048951049,0.13620836912328876,0.09051517746816033,False,False,False,True,False,0,0.5018666666666667,0.3390222222222222,2.0,1.0,2,False,False,True,False,False,False,True,False,False,False,False,True,False,False
1174-FGIFN,Female,0,Yes,Yes,28,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,One year,Yes,Electronic check,90.45,2509.25,No,784.0,2532.6,70259.0,8181.2025,226961.6625,6296335.5625,2532.6,226961.6625,70259.0,89.61607142857143,5,42.0,7.828137628759546,0.3802816901408451,0.5,0.2867132867132867,0.8453701493529301,0.8146176536411911,True,False,False,True,False,1,0.4981333333333333,0.3390222222222222,3.0,2.0,3,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2645-QTLMB,Male,0,No,No,7,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.25,669.0,Yes,49.0,659.75,4683.0,8883.0625,63053.25,447561.0,659.75,63053.25,4683.0,95.57142857142857,5,7.0,6.507277712385012,0.08450704225352114,0.5,0.04195804195804196,0.9715909814312735,1.011662389313914,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,1.0,1,False,False,False,True,False,False,True,False,False,False,True,False,False,False
3005-NFMTA,Male,1,No,No,55,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.8,5617.75,Yes,3025.0,5434.0,308976.25,9761.439999999999,555033.7,31559115.0625,5434.0,555033.7,308976.25,102.14090909090909,6,55.0,8.63386449821993,0.7605633802816901,0.625,0.37762237762237766,1.122723819840869,1.2290266080192094,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
2969-VAPYH,Female,0,No,No,67,Yes,No,DSL,Yes,Yes,No,Yes,No,No,One year,No,Credit card (automatic),60.5,3870.0,No,4489.0,4053.5,259290.0,3660.25,234135.0,14976900.0,4053.5,234135.0,259290.0,57.76119402985075,5,100.5,8.261268150577648,0.9295774647887325,0.5,0.6958041958041958,-0.1494493034750676,-0.23936378632103789,False,False,True,False,False,1,0.4981333333333333,0.216,2.0,3.0,4,False,False,True,False,False,False,False,False,True,False,False,False,False,True
2746-DIJLO,Female,0,No,No,41,Yes,Yes,DSL,No,Yes,No,No,No,No,One year,Yes,Credit card (automatic),56.3,2364.0,No,1681.0,2308.2999999999997,96924.0,3169.6899999999996,133093.19999999998,5588496.0,2308.2999999999997,133093.19999999998,96924.0,57.65853658536585,4,61.5,7.768533300926033,0.5633802816901409,0.375,0.4230769230769231,-0.28895653893007905,-0.2427604103232819,False,False,True,False,False,1,0.4981333333333333,0.216,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
9659-QEQSY,Female,0,No,No,45,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,115.65,5125.5,No,2025.0,5204.25,230647.5,13374.9225,592764.0750000001,26270750.25,5204.25,592764.0750000001,230647.5,113.9,9,45.0,8.542178444110146,0.619718309859155,1.0,0.3076923076923077,1.6824135620829983,1.6180993209315544,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,3.0,3,False,False,False,False,True,False,False,False,True,False,False,False,True,False
8118-LSUEL,Male,1,No,No,23,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,106.4,2483.5,Yes,529.0,2447.2000000000003,57120.5,11320.960000000001,264244.4,6167772.25,2447.2000000000003,264244.4,57120.5,107.97826086956522,7,23.0,7.817826711042375,0.3098591549295775,0.75,0.15384615384615383,1.3751654839975567,1.4221669034981415,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,4.0,2.0,2,False,False,False,False,True,False,False,True,False,False,False,True,False,False
2468-SJFLM,Male,0,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,74.3,74.3,No,1.0,74.3,74.3,5520.49,5520.49,5520.49,74.3,5520.49,74.3,74.3,3,1.0,4.321480134805848,0.0,0.25,0.0,0.3089316130199696,0.30785522549577987,True,False,False,False,True,0,0.5018666666666667,0.22542222222222222,2.0,0.0,0,False,False,True,False,False,True,False,False,False,True,False,False,False,False
4825-FUREZ,Male,0,Yes,No,42,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,20.25,835.5,No,1764.0,850.5,35091.0,410.0625,16918.875,698060.25,850.5,16918.875,35091.0,19.892857142857142,1,84.0,6.729226520426879,0.5774647887323944,0.0,0.5804195804195804,-1.4863936432522598,-1.4923123926381112,False,True,False,True,False,2,0.5018666666666667,0.3390222222222222,0.0,1.0,3,True,False,False,False,False,False,True,False,False,False,False,False,True,False
6100-QQHEB,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,92.55,1515.1,Yes,289.0,1573.35,25756.699999999997,8565.502499999999,140222.50499999998,2295528.01,1573.35,140222.50499999998,25756.699999999997,89.12352941176471,5,17.0,7.323896527087536,0.22535211267605634,0.5,0.11188811188811189,0.9151237670804355,0.7983209296695992,True,False,False,True,False,0,0.5018666666666667,0.3390222222222222,3.0,2.0,2,False,False,False,True,False,False,False,True,False,False,False,True,False,False
4951-UKAAQ,Female,0,No,No,4,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,88.95,355.2,Yes,16.0,355.8,1420.8,7912.102500000001,31595.04,126167.04,355.8,31595.04,1420.8,88.8,5,4.0,5.875492370855561,0.04225352112676056,0.5,0.02097902097902098,0.7955461366904261,0.7876163210467578,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,3.0,0.0,0,False,False,False,True,False,True,False,False,False,True,False,False,False,False
7434-SHXLS,Female,0,No,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,20.9,20.9,Yes,1.0,20.9,20.9,436.80999999999995,436.80999999999995,436.80999999999995,20.9,436.80999999999995,20.9,20.9,1,1.0,3.086486636822455,0.0,0.0,0.0,-1.4648032377651747,-1.4589890850160974,False,True,False,False,True,0,0.4981333333333333,0.22542222222222222,0.0,0.0,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False
8595-SIZNC,Female,1,Yes,No,22,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),25.6,548.8,No,484.0,563.2,12073.599999999999,655.3600000000001,14049.279999999999,301181.43999999994,563.2,14049.279999999999,12073.599999999999,24.94545454545454,2,33.0,6.309554575731145,0.295774647887324,0.125,0.22377622377622378,-1.3086879980893285,-1.3251372433106523,False,True,False,False,False,1,0.4981333333333333,0.21955555555555556,0.0,1.0,2,True,False,False,False,False,False,True,False,False,False,False,True,False,False
8350-NYMVI,Female,0,No,No,39,No,No phone service,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),41.1,1597.05,No,1521.0,1602.9,62284.95,1689.21,65638.755,2550568.7024999997,1602.9,65638.755,62284.95,40.949999999999996,4,39.0,7.376539414948115,0.5352112676056339,0.375,0.26573426573426573,-0.7938398672434533,-0.7955952942714695,False,False,False,False,False,0,0.4981333333333333,0.21955555555555556,1.0,2.0,3,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1427-VERSM,Female,0,Yes,No,56,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.7,5669.5,No,3136.0,5527.2,317492.0,9741.69,559579.65,32143230.25,5527.2,559579.65,317492.0,101.24107142857143,6,56.0,8.643032576255385,0.7746478873239437,0.625,0.38461538461538464,1.1194022189967023,1.1992537043846476,True,False,False,True,False,0,0.4981333333333333,0.3390222222222222,4.0,3.0,4,False,False,False,False,True,False,False,False,True,False,False,False,False,True
